# d=[650. 650. 650. 650. 650. 650. 650. 650.]
# TotalMass=35.785010625000005T, max_u17=10.69244834282673mm
Time (s), Displacement (mm)
1.620000000000000051e-01,-7.868402266843367576e-02
1.640000000000000069e-01,-7.236879531169046476e-02
1.660000000000000087e-01,-6.567634510278881621e-02
1.680000000000000104e-01,-5.865811718884887671e-02
1.700000000000000122e-01,-5.137062180012300777e-02
1.720000000000000140e-01,-4.387477380494540086e-02
1.740000000000000158e-01,-3.623515923312874837e-02
1.759999999999999898e-01,-2.851931239517469310e-02
1.779999999999999916e-01,-2.079703518613526883e-02
1.799999999999999933e-01,-1.313973932316941928e-02
1.819999999999999951e-01,-5.619760330586907361e-03
1.839999999999999969e-01,1.690411489019565464e-03
1.859999999999999987e-01,8.719014810110817595e-03
1.880000000000000004e-01,1.539600887691091116e-02
1.900000000000000022e-01,2.165412706687714836e-02
1.920000000000000040e-01,2.742992058264859256e-02
1.940000000000000058e-01,3.266471462633192130e-02
1.960000000000000075e-01,3.730541294228478799e-02
1.980000000000000093e-01,4.130511177394937533e-02
2.000000000000000111e-01,4.462351013630800473e-02
2.020000000000000129e-01,4.722712049582832028e-02
2.040000000000000147e-01,4.908928852700739781e-02
2.060000000000000164e-01,5.019002525486814664e-02
2.080000000000000182e-01,5.051564714881101592e-02
2.099999999999999922e-01,5.005821838540754076e-02
2.119999999999999940e-01,4.881480060565950713e-02
2.139999999999999958e-01,4.678653958736057189e-02
2.159999999999999976e-01,4.397764967942334458e-02
2.179999999999999993e-01,4.039438559070661350e-02
2.200000000000000011e-01,3.605515975199485856e-02
2.220000000000000029e-01,3.100082831551254081e-02
2.240000000000000047e-01,2.528310608258201378e-02
2.260000000000000064e-01,1.895328597504546478e-02
2.280000000000000082e-01,1.206231331880884897e-02
2.300000000000000100e-01,4.661124093629780141e-03
2.320000000000000118e-01,-3.198780832663360163e-03
2.340000000000000135e-01,-1.146457418876966651e-02
2.360000000000000153e-01,-2.008123155858811126e-02
2.380000000000000171e-01,-2.899066203181820470e-02
2.399999999999999911e-01,-3.813097530095617416e-02
