# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
4.687999999999999723e+00,1.998610199718306291e+01
4.690000000000000391e+00,2.142559347489187616e+01
4.692000000000000171e+00,2.284038584624859780e+01
4.693999999999999950e+00,2.422852267238775070e+01
4.695999999999999730e+00,2.558805161980940923e+01
4.698000000000000398e+00,2.691702308335930383e+01
4.700000000000000178e+00,2.821366741131187794e+01
4.701999999999999957e+00,2.947657359030645807e+01
4.703999999999999737e+00,3.070451516949368198e+01
4.706000000000000405e+00,3.189627746273857767e+01
4.708000000000000185e+00,3.305066263477948496e+01
4.709999999999999964e+00,3.416649510375130205e+01
4.711999999999999744e+00,3.524262699268701482e+01
4.714000000000000412e+00,3.627794348088233534e+01
4.716000000000000192e+00,3.727136802666666426e+01
4.717999999999999972e+00,3.822186753124252334e+01
4.719999999999999751e+00,3.912845756977762335e+01
4.722000000000000419e+00,3.999020782064616242e+01
4.724000000000000199e+00,4.080624777659517122e+01
4.725999999999999979e+00,4.157577273246407401e+01
4.727999999999999758e+00,4.229804993053974016e+01
4.730000000000000426e+00,4.297242462882144309e+01
4.732000000000000206e+00,4.359832576207163868e+01
4.733999999999999986e+00,4.417527080983941090e+01
4.735999999999999766e+00,4.470286948238086211e+01
4.738000000000000433e+00,4.518082588865603100e+01
4.740000000000000213e+00,4.560893895525017427e+01
4.741999999999999993e+00,4.598710100780136401e+01
4.743999999999999773e+00,4.631529458799335686e+01
4.746000000000000441e+00,4.659358773724677860e+01
4.748000000000000220e+00,4.682212811144379572e+01
4.750000000000000000e+00,4.700113638183881193e+01
4.751999999999999780e+00,4.713089941473290168e+01
4.754000000000000448e+00,4.721176370345425255e+01
4.756000000000000227e+00,4.724412945570803402e+01
4.758000000000000007e+00,4.722844562942607638e+01
4.759999999999999787e+00,4.716520607768467954e+01
4.762000000000000455e+00,4.705494682695506725e+01
4.764000000000000234e+00,4.689824439090676833e+01
4.766000000000000014e+00,4.669571492867649454e+01
4.767999999999999794e+00,4.644801400096007171e+01
4.770000000000000462e+00,4.615583666208390667e+01
4.772000000000000242e+00,4.581991764766584652e+01
4.774000000000000021e+00,4.544103146669615256e+01
4.775999999999999801e+00,4.501999227164934325e+01
4.778000000000000469e+00,4.455765344732436262e+01
4.780000000000000249e+00,4.405490691649690405e+01
4.782000000000000028e+00,4.351268219931657910e+01
4.783999999999999808e+00,4.293194527929149018e+01
4.786000000000000476e+00,4.231369732213627799e+01
4.788000000000000256e+00,4.165897326961591318e+01
4.790000000000000036e+00,4.096884029695778651e+01
4.791999999999999815e+00,4.024439608917423783e+01
4.794000000000000483e+00,3.948676686818366477e+01
4.796000000000000263e+00,3.869710509633750917e+01
4.798000000000000043e+00,3.787658679686217056e+01
4.799999999999999822e+00,3.702640846772425931e+01
